customer_id,date,type,category,amount,description,month
SBI10088,2024-08-16,debit,fuel,1059,FUEL PURCHASE,8
SBI10112,2024-08-05,debit,dining,253,DINING PURCHASE,8
SBI10259,2024-07-30,debit,entertainment,1238,ENTERTAINMENT PURCHASE,7
SBI10015,2024-08-02,credit,savings_transfer,71266,SELF TRANSFER - MILESTONE DEPOSIT,8
SBI10154,2024-08-06,debit,utilities,561,UTILITIES PURCHASE,8
SBI10442,2024-08-18,debit,dining,724,DINING PURCHASE,8
SBI10311,2024-08-01,credit,salary,118458,SALARY CREDIT,8
SBI10147,2024-07-18,debit,entertainment,1076,ENTERTAINMENT PURCHASE,7
SBI10192,2024-07-29,debit,travel,2382,TRAVEL PURCHASE,7
SBI10373,2024-07-29,debit,utilities,529,UTILITIES PURCHASE,7
SBI10046,2024-08-06,debit,shopping,1008,SHOPPING PURCHASE,8
SBI10110,2024-08-05,debit,travel,4092,TRAVEL PURCHASE,8
SBI10135,2024-07-31,debit,entertainment,756,ENTERTAINMENT PURCHASE,7
SBI10204,2024-07-26,debit,entertainment,1881,ENTERTAINMENT PURCHASE,7
SBI10359,2024-08-05,debit,shopping,7640,SHOPPING PURCHASE,8
SBI10186,2024-07-26,debit,utilities,1215,UTILITIES PURCHASE,7
SBI10244,2024-08-02,credit,savings_transfer,13897,SELF TRANSFER TO SAVINGS,8
SBI10015,2024-08-03,debit,entertainment,364,ENTERTAINMENT PURCHASE,8
SBI10113,2024-07-20,debit,utilities,1208,UTILITIES PURCHASE,7
SBI10413,2024-07-03,debit,medical,1148,MEDICAL PURCHASE,7
SBI10260,2024-09-14,debit,groceries,2229,GROCERIES PURCHASE,9
SBI10239,2024-08-01,credit,salary,22079,SALARY CREDIT,8
SBI10026,2024-07-15,debit,fuel,1117,FUEL PURCHASE,7
SBI10380,2024-07-25,debit,entertainment,1297,ENTERTAINMENT PURCHASE,7
SBI10009,2024-07-17,debit,medical,904,MEDICAL PURCHASE,7
SBI10182,2024-09-10,debit,medical,1967,MEDICAL PURCHASE,9
SBI10290,2024-07-24,debit,fuel,1360,FUEL PURCHASE,7
SBI10496,2024-07-25,debit,fuel,648,FUEL PURCHASE,7
SBI10250,2024-08-20,debit,shopping,1532,SHOPPING PURCHASE,8
SBI10062,2024-08-08,debit,groceries,2703,GROCERIES PURCHASE,8
SBI10182,2024-09-13,debit,entertainment,1500,ENTERTAINMENT PURCHASE,9
SBI10183,2024-08-22,debit,travel,4882,TRAVEL PURCHASE,8
SBI10287,2024-08-23,debit,dining,224,DINING PURCHASE,8
SBI10168,2024-07-16,debit,medical,976,MEDICAL PURCHASE,7
SBI10268,2024-08-17,debit,dining,827,DINING PURCHASE,8
SBI10488,2024-08-01,credit,salary,27579,SALARY CREDIT,8
SBI10252,2024-07-24,debit,shopping,6479,SHOPPING PURCHASE,7
SBI10107,2024-08-02,credit,savings_transfer,4736,SELF TRANSFER TO SAVINGS,8
SBI10279,2024-07-28,debit,dining,667,DINING PURCHASE,7
SBI10365,2024-08-13,debit,travel,470,TRAVEL PURCHASE,8
SBI10050,2024-09-01,credit,salary,40405,SALARY CREDIT - PROMOTION,9
SBI10312,2024-07-31,debit,groceries,3345,GROCERIES PURCHASE,7
SBI10005,2024-10-01,credit,salary,74140,SALARY CREDIT - PROMOTION,10
SBI10350,2024-07-15,debit,dining,560,DINING PURCHASE,7
SBI10197,2024-08-12,debit,utilities,1078,UTILITIES PURCHASE,8
SBI10179,2024-07-21,debit,groceries,2163,GROCERIES PURCHASE,7
SBI10142,2024-09-26,debit,dining,1852,DINING PURCHASE,9
SBI10160,2024-07-26,debit,shopping,5813,SHOPPING PURCHASE,7
SBI10472,2024-08-07,debit,travel,303,TRAVEL PURCHASE,8
SBI10074,2024-08-11,debit,shopping,4223,SHOPPING PURCHASE,8
SBI10326,2024-07-30,debit,dining,1686,DINING PURCHASE,7
SBI10344,2024-08-05,debit,fuel,1051,FUEL PURCHASE,8
SBI10377,2024-08-12,debit,medical,2167,MEDICAL PURCHASE,8
SBI10355,2024-07-23,debit,entertainment,1786,ENTERTAINMENT PURCHASE,7
SBI10065,2024-07-21,debit,entertainment,988,ENTERTAINMENT PURCHASE,7
SBI10012,2024-08-22,debit,entertainment,1750,ENTERTAINMENT PURCHASE,8
SBI10237,2024-07-26,debit,fuel,1004,FUEL PURCHASE,7
SBI10058,2024-07-11,debit,travel,1062,TRAVEL PURCHASE,7
SBI10178,2024-08-05,debit,dining,318,DINING PURCHASE,8
SBI10133,2024-07-30,debit,groceries,1332,GROCERIES PURCHASE,7
SBI10331,2024-07-27,debit,dining,525,DINING PURCHASE,7
SBI10383,2024-08-10,debit,utilities,1396,UTILITIES PURCHASE,8
SBI10478,2024-07-26,debit,shopping,4642,SHOPPING PURCHASE,7
SBI10412,2024-07-14,debit,dining,436,DINING PURCHASE,7
SBI10333,2024-07-30,debit,groceries,1918,GROCERIES PURCHASE,7
SBI10466,2024-07-17,debit,shopping,3728,SHOPPING PURCHASE,7
SBI10338,2024-07-27,debit,travel,692,TRAVEL PURCHASE,7
SBI10254,2024-07-28,debit,utilities,343,UTILITIES PURCHASE,7
SBI10248,2024-07-30,debit,dining,489,DINING PURCHASE,7
SBI10138,2024-08-14,debit,shopping,1515,SHOPPING PURCHASE,8
SBI10360,2024-07-23,debit,medical,2050,MEDICAL PURCHASE,7
SBI10338,2024-07-30,debit,utilities,1334,UTILITIES PURCHASE,7
SBI10157,2024-08-11,debit,utilities,355,UTILITIES PURCHASE,8
SBI10099,2024-07-28,debit,medical,2221,MEDICAL PURCHASE,7
SBI10332,2024-08-18,debit,medical,1569,MEDICAL PURCHASE,8
SBI10046,2024-08-08,debit,utilities,1432,UTILITIES PURCHASE,8
SBI10376,2024-08-13,debit,entertainment,800,ENTERTAINMENT PURCHASE,8
SBI10371,2024-07-27,debit,utilities,1154,UTILITIES PURCHASE,7
SBI10430,2024-08-05,debit,entertainment,997,ENTERTAINMENT PURCHASE,8
SBI10131,2024-08-23,debit,groceries,569,GROCERIES PURCHASE,8
SBI10391,2024-08-09,debit,dining,1238,DINING PURCHASE,8
SBI10331,2024-07-29,debit,dining,372,DINING PURCHASE,7
SBI10124,2024-08-28,debit,dining,508,DINING PURCHASE,8
SBI10081,2024-08-05,debit,medical,292,MEDICAL PURCHASE,8
SBI10275,2024-07-30,debit,utilities,342,UTILITIES PURCHASE,7
SBI10451,2024-07-30,debit,fuel,1180,FUEL PURCHASE,7
SBI10279,2024-07-29,debit,travel,1745,TRAVEL PURCHASE,7
SBI10395,2024-07-16,debit,shopping,2182,SHOPPING PURCHASE,7
SBI10338,2024-07-31,debit,entertainment,1359,ENTERTAINMENT PURCHASE,7
SBI10288,2024-09-02,credit,savings_transfer,101707,SELF TRANSFER - MILESTONE DEPOSIT,9
SBI10252,2024-07-25,debit,fuel,2959,FUEL PURCHASE,7
SBI10286,2024-07-16,debit,shopping,2086,SHOPPING PURCHASE,7
SBI10181,2024-07-15,debit,utilities,747,UTILITIES PURCHASE,7
SBI10401,2024-07-29,debit,fuel,2053,FUEL PURCHASE,7
SBI10196,2024-07-23,debit,groceries,3937,GROCERIES PURCHASE,7
SBI10442,2024-08-21,debit,groceries,672,GROCERIES PURCHASE,8
SBI10496,2024-07-28,debit,fuel,1877,FUEL PURCHASE,7
SBI10458,2024-07-30,debit,travel,1234,TRAVEL PURCHASE,7
SBI10453,2024-07-13,debit,medical,975,MEDICAL PURCHASE,7
SBI10390,2024-08-08,debit,dining,1312,DINING PURCHASE,8
SBI10255,2024-07-30,debit,shopping,4554,SHOPPING PURCHASE,7
SBI10314,2024-07-30,debit,travel,4658,TRAVEL PURCHASE,7
SBI10272,2024-08-18,debit,shopping,4454,SHOPPING PURCHASE,8
SBI10190,2024-07-25,debit,travel,4378,TRAVEL PURCHASE,7
SBI10095,2024-07-26,debit,dining,1466,DINING PURCHASE,7
SBI10479,2024-08-13,debit,medical,1888,MEDICAL PURCHASE,8
SBI10162,2024-08-18,debit,utilities,953,UTILITIES PURCHASE,8
SBI10282,2024-08-14,debit,entertainment,683,ENTERTAINMENT PURCHASE,8
SBI10384,2024-07-24,debit,groceries,2020,GROCERIES PURCHASE,7
SBI10095,2024-07-27,debit,fuel,925,FUEL PURCHASE,7
SBI10026,2024-07-16,debit,dining,519,DINING PURCHASE,7
SBI10027,2024-08-17,debit,travel,1185,TRAVEL PURCHASE,8
SBI10393,2024-07-20,debit,shopping,1702,SHOPPING PURCHASE,7
SBI10492,2024-07-14,debit,fuel,820,FUEL PURCHASE,7
SBI10409,2024-09-01,credit,salary,36343,SALARY CREDIT - PROMOTION,9
SBI10443,2024-07-16,debit,shopping,6937,SHOPPING PURCHASE,7
SBI10487,2024-08-08,debit,fuel,1880,FUEL PURCHASE,8
SBI10321,2024-09-08,debit,groceries,1659,GROCERIES PURCHASE,9
SBI10470,2024-08-23,debit,groceries,3579,GROCERIES PURCHASE,8
SBI10411,2024-07-30,debit,dining,668,DINING PURCHASE,7
SBI10183,2024-08-23,debit,dining,1869,DINING PURCHASE,8
SBI10166,2024-07-26,debit,medical,1756,MEDICAL PURCHASE,7
SBI10329,2024-08-08,debit,entertainment,1839,ENTERTAINMENT PURCHASE,8
SBI10134,2024-09-08,debit,medical,1939,MEDICAL PURCHASE,9
SBI10383,2024-08-12,debit,travel,2815,TRAVEL PURCHASE,8
SBI10079,2024-07-14,debit,medical,537,MEDICAL PURCHASE,7
SBI10105,2024-07-22,debit,shopping,3439,SHOPPING PURCHASE,7
SBI10457,2024-08-06,debit,fuel,1091,FUEL PURCHASE,8
SBI10371,2024-07-30,debit,utilities,959,UTILITIES PURCHASE,7
SBI10391,2024-08-11,debit,fuel,2346,FUEL PURCHASE,8
SBI10146,2024-07-31,debit,entertainment,952,ENTERTAINMENT PURCHASE,7
SBI10333,2024-08-01,credit,salary,26768,SALARY CREDIT,8
SBI10229,2024-08-02,credit,savings_transfer,7333,SELF TRANSFER TO SAVINGS,8
SBI10030,2024-07-25,debit,entertainment,1010,ENTERTAINMENT PURCHASE,7
SBI10401,2024-07-30,debit,shopping,7180,SHOPPING PURCHASE,7
SBI10215,2024-08-14,debit,groceries,3566,GROCERIES PURCHASE,8
SBI10393,2024-07-21,debit,entertainment,1281,ENTERTAINMENT PURCHASE,7
SBI10416,2024-08-04,debit,utilities,1170,UTILITIES PURCHASE,8
SBI10020,2024-07-29,debit,travel,3957,TRAVEL PURCHASE,7
SBI10480,2024-07-25,debit,dining,1098,DINING PURCHASE,7
SBI10372,2024-08-27,debit,groceries,3328,GROCERIES PURCHASE,8
SBI10198,2024-07-22,debit,groceries,3008,GROCERIES PURCHASE,7
SBI10287,2024-08-26,debit,shopping,1420,SHOPPING PURCHASE,8
SBI10470,2024-08-26,debit,entertainment,1188,ENTERTAINMENT PURCHASE,8
SBI10405,2024-08-02,credit,savings_transfer,3315,SELF TRANSFER TO SAVINGS,8
SBI10489,2024-08-13,debit,entertainment,750,ENTERTAINMENT PURCHASE,8
SBI10232,2024-07-23,debit,shopping,3214,SHOPPING PURCHASE,7
SBI10035,2024-08-09,debit,travel,2905,TRAVEL PURCHASE,8
SBI10419,2024-08-17,debit,entertainment,1165,ENTERTAINMENT PURCHASE,8
SBI10498,2024-07-25,debit,fuel,639,FUEL PURCHASE,7
SBI10281,2024-07-24,debit,utilities,533,UTILITIES PURCHASE,7
SBI10310,2024-08-27,debit,shopping,5206,SHOPPING PURCHASE,8
SBI10443,2024-07-19,debit,medical,2266,MEDICAL PURCHASE,7
SBI10081,2024-08-07,debit,fuel,1343,FUEL PURCHASE,8
SBI10267,2024-08-02,credit,savings_transfer,1458,SELF TRANSFER TO SAVINGS,8
SBI10193,2024-08-01,credit,salary,20909,SALARY CREDIT,8
SBI10163,2024-09-14,debit,entertainment,680,ENTERTAINMENT PURCHASE,9
SBI10316,2024-07-17,debit,dining,1591,DINING PURCHASE,7
SBI10483,2024-07-27,debit,groceries,2769,GROCERIES PURCHASE,7
SBI10427,2024-08-03,debit,dining,1715,DINING PURCHASE,8
SBI10454,2024-08-28,debit,shopping,5285,SHOPPING PURCHASE,8
SBI10327,2024-08-25,debit,groceries,2600,GROCERIES PURCHASE,8
SBI10150,2024-07-30,debit,entertainment,570,ENTERTAINMENT PURCHASE,7
SBI10235,2024-07-15,debit,fuel,1354,FUEL PURCHASE,7
SBI10035,2024-08-10,debit,dining,669,DINING PURCHASE,8
SBI10011,2024-07-28,debit,shopping,3437,SHOPPING PURCHASE,7
SBI10208,2024-08-16,debit,travel,4726,TRAVEL PURCHASE,8
SBI10090,2024-07-14,debit,groceries,1336,GROCERIES PURCHASE,7
SBI10084,2024-08-02,credit,savings_transfer,2453,SELF TRANSFER TO SAVINGS,8
SBI10084,2024-08-05,debit,medical,2294,MEDICAL PURCHASE,8
SBI10003,2024-08-09,debit,travel,662,TRAVEL PURCHASE,8
SBI10411,2024-07-31,debit,dining,1106,DINING PURCHASE,7
SBI10228,2024-08-08,debit,travel,936,TRAVEL PURCHASE,8
SBI10424,2024-07-16,debit,entertainment,1097,ENTERTAINMENT PURCHASE,7
SBI10265,2024-08-24,debit,fuel,1999,FUEL PURCHASE,8
SBI10225,2024-07-14,debit,fuel,539,FUEL PURCHASE,7
SBI10303,2024-07-24,debit,groceries,2526,GROCERIES PURCHASE,7
SBI10266,2024-07-23,debit,travel,840,TRAVEL PURCHASE,7
SBI10166,2024-07-27,debit,shopping,525,SHOPPING PURCHASE,7
SBI10017,2024-08-01,credit,salary,22331,SALARY CREDIT,8
SBI10380,2024-07-26,debit,dining,1526,DINING PURCHASE,7
SBI10275,2024-08-01,credit,salary,51304,SALARY CREDIT,8
SBI10425,2024-08-01,credit,salary,20268,SALARY CREDIT,8
SBI10012,2024-08-23,debit,utilities,1175,UTILITIES PURCHASE,8
SBI10187,2024-08-01,credit,salary,45378,SALARY CREDIT,8
SBI10153,2024-07-13,debit,utilities,900,UTILITIES PURCHASE,7
SBI10134,2024-09-09,debit,shopping,5991,SHOPPING PURCHASE,9
SBI10022,2024-08-08,debit,utilities,492,UTILITIES PURCHASE,8
SBI10058,2024-08-01,credit,salary,42419,SALARY CREDIT - PROMOTION,8
SBI10133,2024-07-31,debit,groceries,2696,GROCERIES PURCHASE,7
SBI10149,2024-07-28,debit,utilities,261,UTILITIES PURCHASE,7
SBI10294,2024-08-23,debit,travel,3046,TRAVEL PURCHASE,8
SBI10343,2024-08-05,debit,fuel,2630,FUEL PURCHASE,8
SBI10499,2024-07-22,debit,groceries,3416,GROCERIES PURCHASE,7
SBI10012,2024-08-25,debit,entertainment,671,ENTERTAINMENT PURCHASE,8
SBI10114,2024-08-02,credit,savings_transfer,2170,SELF TRANSFER TO SAVINGS,8
SBI10386,2024-08-01,credit,salary,26570,SALARY CREDIT,8
SBI10448,2024-07-23,debit,dining,1064,DINING PURCHASE,7
SBI10182,2024-09-16,debit,travel,1527,TRAVEL PURCHASE,9
SBI10378,2024-07-28,debit,groceries,3925,GROCERIES PURCHASE,7
SBI10096,2024-07-20,debit,medical,819,MEDICAL PURCHASE,7
SBI10403,2024-07-26,debit,shopping,2025,SHOPPING PURCHASE,7
SBI10492,2024-07-15,debit,travel,4169,TRAVEL PURCHASE,7
SBI10360,2024-07-26,debit,utilities,910,UTILITIES PURCHASE,7
SBI10410,2024-08-03,debit,shopping,1802,SHOPPING PURCHASE,8
SBI10253,2024-07-12,debit,travel,2442,TRAVEL PURCHASE,7
SBI10383,2024-08-13,debit,utilities,538,UTILITIES PURCHASE,8
SBI10153,2024-07-14,debit,travel,385,TRAVEL PURCHASE,7
SBI10435,2024-09-16,debit,travel,4826,TRAVEL PURCHASE,9
SBI10233,2024-07-23,debit,fuel,2772,FUEL PURCHASE,7
SBI10498,2024-07-28,debit,groceries,3182,GROCERIES PURCHASE,7
SBI10034,2024-07-24,debit,travel,4664,TRAVEL PURCHASE,7
SBI10140,2024-07-20,debit,medical,434,MEDICAL PURCHASE,7
SBI10037,2024-08-05,debit,emi,20392,LOAN EMI PAYMENT,8
SBI10202,2024-08-10,debit,groceries,3751,GROCERIES PURCHASE,8
SBI10469,2024-07-22,debit,medical,350,MEDICAL PURCHASE,7
SBI10494,2024-08-08,debit,utilities,1338,UTILITIES PURCHASE,8
SBI10226,2024-07-29,debit,entertainment,896,ENTERTAINMENT PURCHASE,7
SBI10344,2024-08-07,debit,dining,1540,DINING PURCHASE,8
SBI10309,2024-08-10,debit,utilities,1353,UTILITIES PURCHASE,8
SBI10207,2024-07-29,debit,shopping,1821,SHOPPING PURCHASE,7
SBI10286,2024-07-19,debit,utilities,1431,UTILITIES PURCHASE,7
SBI10348,2024-07-31,debit,medical,383,MEDICAL PURCHASE,7
SBI10227,2024-08-28,debit,medical,1848,MEDICAL PURCHASE,8
SBI10219,2024-07-30,debit,groceries,2982,GROCERIES PURCHASE,7
SBI10116,2024-07-18,debit,groceries,2750,GROCERIES PURCHASE,7
SBI10304,2024-07-29,debit,utilities,484,UTILITIES PURCHASE,7
SBI10211,2024-08-14,debit,dining,400,DINING PURCHASE,8
SBI10002,2024-07-27,debit,groceries,3095,GROCERIES PURCHASE,7
SBI10285,2024-07-19,debit,entertainment,283,ENTERTAINMENT PURCHASE,7
SBI10112,2024-08-06,debit,utilities,1175,UTILITIES PURCHASE,8
SBI10284,2024-07-16,debit,travel,1155,TRAVEL PURCHASE,7
SBI10017,2024-08-02,credit,savings_transfer,1165,SELF TRANSFER TO SAVINGS,8
SBI10250,2024-08-21,debit,entertainment,655,ENTERTAINMENT PURCHASE,8
SBI10047,2024-07-26,debit,shopping,1468,SHOPPING PURCHASE,7
SBI10419,2024-08-19,debit,travel,2911,TRAVEL PURCHASE,8
SBI10492,2024-07-17,debit,shopping,4066,SHOPPING PURCHASE,7
SBI10343,2024-08-08,debit,entertainment,1760,ENTERTAINMENT PURCHASE,8
SBI10003,2024-08-11,debit,utilities,1386,UTILITIES PURCHASE,8
SBI10066,2024-08-16,debit,dining,1564,DINING PURCHASE,8
SBI10114,2024-09-01,credit,salary,38797,SALARY CREDIT,9
SBI10191,2024-07-11,debit,medical,1077,MEDICAL PURCHASE,7
SBI10096,2024-07-23,debit,fuel,2440,FUEL PURCHASE,7
SBI10019,2024-07-12,debit,groceries,1904,GROCERIES PURCHASE,7
SBI10441,2024-08-08,debit,travel,3241,TRAVEL PURCHASE,8
SBI10345,2024-07-27,debit,groceries,3695,GROCERIES PURCHASE,7
SBI10245,2024-07-13,debit,dining,1767,DINING PURCHASE,7
SBI10336,2024-08-02,debit,utilities,1271,UTILITIES PURCHASE,8
SBI10049,2024-08-10,debit,utilities,458,UTILITIES PURCHASE,8
SBI10294,2024-08-24,debit,entertainment,321,ENTERTAINMENT PURCHASE,8
SBI10136,2024-08-10,debit,utilities,1060,UTILITIES PURCHASE,8
SBI10204,2024-07-29,debit,entertainment,1525,ENTERTAINMENT PURCHASE,7
SBI10305,2024-07-28,debit,utilities,466,UTILITIES PURCHASE,7
SBI10475,2024-09-01,credit,salary,32254,SALARY CREDIT,9
SBI10221,2024-07-31,debit,groceries,3556,GROCERIES PURCHASE,7
SBI10284,2024-07-18,debit,entertainment,1377,ENTERTAINMENT PURCHASE,7
SBI10283,2024-08-01,credit,salary,74600,SALARY CREDIT,8
SBI10236,2024-08-02,debit,fuel,2437,FUEL PURCHASE,8
SBI10247,2024-10-01,credit,salary,101430,SALARY CREDIT,10
SBI10346,2024-07-27,debit,utilities,934,UTILITIES PURCHASE,7
SBI10145,2024-07-22,debit,groceries,862,GROCERIES PURCHASE,7
SBI10491,2024-08-15,debit,groceries,1454,GROCERIES PURCHASE,8
SBI10370,2024-08-11,debit,shopping,5217,SHOPPING PURCHASE,8
SBI10264,2024-08-20,debit,travel,2150,TRAVEL PURCHASE,8
SBI10347,2024-08-02,debit,shopping,5190,SHOPPING PURCHASE,8
SBI10052,2024-07-17,debit,travel,4828,TRAVEL PURCHASE,7
SBI10405,2024-08-03,debit,travel,1987,TRAVEL PURCHASE,8
SBI10118,2024-07-31,debit,medical,2816,MEDICAL PURCHASE,7
SBI10457,2024-08-09,debit,groceries,782,GROCERIES PURCHASE,8
SBI10254,2024-08-01,credit,salary,35173,SALARY CREDIT,8
SBI10012,2024-08-27,debit,travel,3152,TRAVEL PURCHASE,8
SBI10398,2024-07-21,debit,entertainment,1370,ENTERTAINMENT PURCHASE,7
SBI10115,2024-08-12,debit,shopping,2548,SHOPPING PURCHASE,8
SBI10188,2024-07-20,debit,groceries,4000,GROCERIES PURCHASE,7
SBI10218,2024-07-22,debit,medical,2512,MEDICAL PURCHASE,7
SBI10055,2024-08-11,debit,medical,1513,MEDICAL PURCHASE,8
SBI10137,2024-08-02,debit,entertainment,936,ENTERTAINMENT PURCHASE,8
SBI10381,2024-07-23,debit,travel,2321,TRAVEL PURCHASE,7
SBI10495,2024-07-22,debit,fuel,1614,FUEL PURCHASE,7
SBI10049,2024-08-11,debit,fuel,1706,FUEL PURCHASE,8
SBI10430,2024-08-07,debit,utilities,1476,UTILITIES PURCHASE,8
SBI10409,2024-09-04,debit,shopping,1566,SHOPPING PURCHASE,9
SBI10200,2024-09-09,debit,groceries,2384,GROCERIES PURCHASE,9
SBI10212,2024-08-01,credit,salary,22168,SALARY CREDIT,8
SBI10429,2024-07-27,debit,shopping,2044,SHOPPING PURCHASE,7
SBI10402,2024-08-03,debit,dining,792,DINING PURCHASE,8
SBI10243,2024-08-05,debit,groceries,3859,GROCERIES PURCHASE,8
SBI10149,2024-07-30,debit,dining,1243,DINING PURCHASE,7
SBI10223,2024-07-21,debit,fuel,1988,FUEL PURCHASE,7
SBI10274,2024-07-22,debit,utilities,1265,UTILITIES PURCHASE,7
SBI10353,2024-08-03,debit,utilities,1147,UTILITIES PURCHASE,8
SBI10029,2024-08-04,debit,utilities,796,UTILITIES PURCHASE,8
SBI10414,2024-07-26,debit,dining,1442,DINING PURCHASE,7
SBI10234,2024-08-04,debit,dining,948,DINING PURCHASE,8
SBI10181,2024-07-18,debit,utilities,1205,UTILITIES PURCHASE,7
SBI10268,2024-08-18,debit,dining,1274,DINING PURCHASE,8
SBI10026,2024-07-17,debit,groceries,1664,GROCERIES PURCHASE,7
SBI10131,2024-08-24,debit,fuel,1066,FUEL PURCHASE,8
SBI10143,2024-07-24,debit,utilities,427,UTILITIES PURCHASE,7
SBI10016,2024-07-22,debit,shopping,3335,SHOPPING PURCHASE,7
SBI10252,2024-07-28,debit,medical,1778,MEDICAL PURCHASE,7
SBI10083,2024-07-21,debit,medical,1202,MEDICAL PURCHASE,7
SBI10057,2024-07-27,debit,shopping,5119,SHOPPING PURCHASE,7
SBI10490,2024-08-01,credit,salary,54775,SALARY CREDIT,8
SBI10075,2024-08-12,debit,entertainment,1485,ENTERTAINMENT PURCHASE,8
SBI10212,2024-08-02,credit,savings_transfer,1504,SELF TRANSFER TO SAVINGS,8
SBI10116,2024-07-20,debit,shopping,5759,SHOPPING PURCHASE,7
SBI10479,2024-08-16,debit,utilities,1140,UTILITIES PURCHASE,8
SBI10035,2024-09-01,credit,salary,25807,SALARY CREDIT,9
SBI10202,2024-08-13,debit,medical,932,MEDICAL PURCHASE,8
SBI10108,2024-07-24,debit,dining,518,DINING PURCHASE,7
SBI10411,2024-08-01,credit,salary,50118,SALARY CREDIT,8
SBI10075,2024-08-13,debit,medical,2424,MEDICAL PURCHASE,8
SBI10104,2024-07-17,debit,medical,2254,MEDICAL PURCHASE,7
SBI10260,2024-09-17,debit,fuel,1702,FUEL PURCHASE,9
SBI10334,2024-08-15,debit,utilities,1180,UTILITIES PURCHASE,8
SBI10168,2024-07-17,debit,groceries,3540,GROCERIES PURCHASE,7
SBI10001,2024-09-03,debit,entertainment,1637,ENTERTAINMENT PURCHASE,9
SBI10060,2024-07-24,debit,fuel,1404,FUEL PURCHASE,7
SBI10149,2024-07-31,debit,travel,2047,TRAVEL PURCHASE,7
SBI10069,2024-07-10,debit,medical,2737,MEDICAL PURCHASE,7
SBI10202,2024-08-14,debit,groceries,2849,GROCERIES PURCHASE,8
SBI10210,2024-08-22,debit,fuel,2088,FUEL PURCHASE,8
SBI10062,2024-08-10,debit,shopping,3550,SHOPPING PURCHASE,8
SBI10040,2024-07-26,debit,groceries,600,GROCERIES PURCHASE,7
SBI10049,2024-08-12,debit,utilities,323,UTILITIES PURCHASE,8
SBI10389,2024-08-16,debit,shopping,6870,SHOPPING PURCHASE,8
SBI10365,2024-08-16,debit,fuel,2529,FUEL PURCHASE,8
SBI10265,2024-08-27,debit,travel,2064,TRAVEL PURCHASE,8
SBI10207,2024-07-31,debit,fuel,2797,FUEL PURCHASE,7
SBI10022,2024-08-10,debit,entertainment,362,ENTERTAINMENT PURCHASE,8
SBI10448,2024-07-25,debit,groceries,2946,GROCERIES PURCHASE,7
SBI10426,2024-08-04,debit,fuel,1833,FUEL PURCHASE,8
SBI10446,2024-07-26,debit,utilities,1043,UTILITIES PURCHASE,7
SBI10495,2024-07-24,debit,travel,560,TRAVEL PURCHASE,7
SBI10445,2024-07-22,debit,travel,2107,TRAVEL PURCHASE,7
SBI10349,2024-07-21,debit,shopping,1474,SHOPPING PURCHASE,7
SBI10070,2024-07-31,debit,dining,1129,DINING PURCHASE,7
SBI10384,2024-07-27,debit,utilities,787,UTILITIES PURCHASE,7
SBI10075,2024-08-16,debit,entertainment,1966,ENTERTAINMENT PURCHASE,8
SBI10131,2024-08-27,debit,shopping,4403,SHOPPING PURCHASE,8
SBI10417,2024-08-04,debit,medical,848,MEDICAL PURCHASE,8
SBI10055,2024-08-12,debit,shopping,7361,SHOPPING PURCHASE,8
SBI10462,2024-08-13,debit,utilities,610,UTILITIES PURCHASE,8
SBI10217,2024-07-20,debit,travel,619,TRAVEL PURCHASE,7
SBI10335,2024-07-18,debit,dining,910,DINING PURCHASE,7
SBI10245,2024-07-14,debit,utilities,1170,UTILITIES PURCHASE,7
SBI10189,2024-08-02,debit,travel,1441,TRAVEL PURCHASE,8
SBI10499,2024-07-25,debit,medical,1273,MEDICAL PURCHASE,7
SBI10208,2024-08-19,debit,medical,2246,MEDICAL PURCHASE,8
SBI10098,2024-07-27,debit,entertainment,1540,ENTERTAINMENT PURCHASE,7
SBI10225,2024-08-01,credit,salary,56690,SALARY CREDIT,8
SBI10264,2024-08-21,debit,shopping,2597,SHOPPING PURCHASE,8
SBI10081,2024-08-08,debit,groceries,3094,GROCERIES PURCHASE,8
SBI10141,2024-07-22,debit,fuel,2283,FUEL PURCHASE,7
SBI10390,2024-08-09,debit,utilities,573,UTILITIES PURCHASE,8
SBI10233,2024-07-24,debit,travel,3925,TRAVEL PURCHASE,7
SBI10131,2024-08-29,debit,fuel,1918,FUEL PURCHASE,8
SBI10463,2024-07-26,debit,dining,225,DINING PURCHASE,7
SBI10422,2024-08-11,debit,shopping,7017,SHOPPING PURCHASE,8
SBI10168,2024-07-18,debit,utilities,1207,UTILITIES PURCHASE,7
SBI10242,2024-08-05,debit,dining,578,DINING PURCHASE,8
SBI10133,2024-08-01,credit,salary,29148,SALARY CREDIT,8
SBI10320,2024-07-21,debit,travel,3950,TRAVEL PURCHASE,7
SBI10287,2024-08-27,debit,groceries,889,GROCERIES PURCHASE,8
SBI10432,2024-07-28,debit,utilities,742,UTILITIES PURCHASE,7
SBI10254,2024-08-02,credit,savings_transfer,99913,SELF TRANSFER - MILESTONE DEPOSIT,8
SBI10238,2024-08-10,debit,travel,966,TRAVEL PURCHASE,8
SBI10494,2024-08-09,debit,utilities,668,UTILITIES PURCHASE,8
SBI10063,2024-08-10,debit,dining,508,DINING PURCHASE,8
SBI10285,2024-07-20,debit,fuel,557,FUEL PURCHASE,7
SBI10295,2024-07-22,debit,utilities,254,UTILITIES PURCHASE,7
